,lat,long,id,date,category,location,mode,price,details,description,surface,rooms,baths,park
722,6.2126737,-75.57027,2895-1787801,2021-09-22,Casa,VILLA CARLOTA,Arriendo,$5.800.000,"['Código inmueble2895-1787801', 'Barrio comúnVILLA CARLOTA', 'AntigüedadEntre 10 y 20 años', 'Área construida230 m²', 'Área privada230 m²', 'Valor arriendo$5.800.000', ' Área construida 230 m²', '4Habitaciones', '2Baños', '5Estrato']","COD.17568Ampliacasaunifamiliarenarriendo,exclusivaytradicionalzonaresidencialycomercialconcercaníaalasavenidasLasVegasyElPoblado,BodytechManila,Éxito,áreade230metrosaproximadamente,sectorManilaenElPoblado,1piso,estrato5.Nosofrecensusdosniveleszonasocialdesalaycomedorindependientes,mezanine,cuatroalcobas,dosclosets,dosbañossocialesenchapadosprácticacocinetaconanaquelesinferiores,patioyzonaderopas.Pisoenbald",,,,
723,6.188749,-75.580444,MC2753884,2021-09-22,Casa,EL POBLADO LAS PALMAS - Suroriente,Arriendo,$15.000.000,"['Código inmuebleMC2753884', 'Barrio comúnEL POBLADO LAS PALMAS - Suroriente', 'AntigüedadEntre 10 y 20 años', 'Área construida380 m²', 'Área privada380 m²', 'Valor arriendo$15.000.000', 'Parqueaderos4', ' Área construida 380 m²', '5Habitaciones', '5Baños', '6Estrato']","Casafinca,vialasPalmas,HermosavistaaMedellin.RemodeladaconpisosdeMaderayMarmolEspanol,BanosporcelanatoItaliano,cocinanuevaislatipoAmericano.HabitacionprincipalconChimenea,turco,JacuzziySolarium.LindaterrazaconvistaaMedellin.4Habitacionesmasservicio,5banos,CuartoUtilodeconductor,B.B.Q.Jardines,Perrera.incluyearreglodelpradoyagua..Porteria24horas,intercomunicador,parqueaderocubiertopara6carrosydosmasenelexterior.",,,,
724,6.281489,-75.553986,727-M2898725,2021-09-22,Casa,Santa Lucia,Arriendo,$179.000.000,"['Código inmueble727-M2898725', 'Barrio comúnSanta Lucia', 'AntigüedadEntre 0 y 5 años', 'Área construida90 m²', 'Área privada90 m²', 'Valor arriendo$179.000.000', ' Área construida 90 m²', '3Habitaciones', '2Baños', '3Estrato']","CASAENVENTA,TERCERPISO.SALASTAR,PATIO,PISOSENCERÀMICAYGRES.",,,,
725,6.241262,-75.57915,4673-12559,2021-09-22,Casa,Conquistadores,Arriendo,$7.000.000,"['Código inmueble4673-12559', 'Barrio comúnConquistadores', 'AntigüedadEntre 10 y 20 años', 'Área construida380 m²', 'Área privada380 m²', 'Valor arriendo$7.000.000', 'Parqueaderos2', ' Área construida 380 m²', '5Habitaciones', '4Baños', '5Estrato']","CASACONBUENOSESPACIOS,NOLEDAELPONIENTE.CERCAALAAUTOPISTA,LAAVENIDAtreintaytres,CLÍNICACONQUISTADORES,PLAZAMAYOR,CENTROCOMERCIALUNICENTROYALACARRERAsesentaycinco.IDEALPARAOFICINAS.",,,,
726,6.23779,-75.59007,2364-M2984909,2021-09-22,Casa,Malibu,Arriendo,$3.500.000,"['Código inmueble2364-M2984909', 'Barrio comúnMalibu', 'AntigüedadRemodelado', 'Área construida450 m²', 'Área privada450 m²', 'Valor arriendo$3.500.000', 'Parqueaderos2', ' Área construida 450 m²', '4Habitaciones', '5Baños', '5Estrato']",CasaenarriendoubicadaenMedellinsectorBelenMalibu,,,,
727,6.2096043,-75.57433,687-M2719381,2021-09-22,Casa,EL POBLADO,Arriendo,$8.500.000,"['Código inmueble687-M2719381', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida360 m²', 'Área privada360 m²', 'Valor arriendo$8.500.000', 'Parqueaderos2', ' Área construida 360 m²', '5Habitaciones', '5Baños', '6Estrato']","Casaindependienteparausocomercial,sectorPatioBonito,cercaacentroscomerciales,confacilsalidaalaAvlasVegasyAvelPoblado.Pisoenbaldosa,10espacios,5bañosprivadosycomunales,cocineta,cuartoutil,cableadodered,techocieloraso,2parqueaderosindependientesenareadescubierta.Cuentaconcitofonoyparqueaderoparavisitantessincosto.",,,,
728,6.2133102,-75.57271,10214-M3046873,2021-09-22,Casa,Manila,Arriendo,$5.000.000,"['Código inmueble10214-M3046873', 'Barrio comúnManila', 'AntigüedadEntre 10 y 20 años', 'Área construida190 m²', 'Área privada190 m²', 'Valor arriendo$5.000.000', ' Área construida 190 m²', '5Habitaciones', '4Baños', '4Estrato']","Casade190m2,6alcobas,salacomedor,cocinasemiintegral,4baños,pisoenporcelanato,cerámicaybaldosa,zonaderopa,patio,excelentesacabadoseiluminación.4867Ubicadoenexcelentesectordondeencontraráfacilidadesdetransportepúblico.Paramayorinformaciónvisitenuestrapáginaweb:www.gestionamospropiedades.coGestionamosPropiedadRaízS.A.S",,,,
729,6.20871,-75.574646,4673-34790,2021-09-22,Casa,Astorga,Arriendo,$13.000.000,"['Código inmueble4673-34790', 'Barrio comúnAstorga', 'AntigüedadEntre 10 y 20 años', 'Área construida400 m²', 'Área privada640 m²', 'Valor arriendo$13.000.000', 'Parqueaderos4', ' Área construida 400 m²', '5Habitaciones', '5Baños', '7Estrato']","Sibuscasunespacioparalaconformidaddetusempleados,clientesyproveedoresesteeselideal,estacasacampestrecautivaconsusampliosespacios,iluminacionnaturalyartificial,casaqueseubicaadoscuadrasdelaavenidaelpobladoenelsectorAstorga,elcualsecaracterizaporserunsectorconunademandacomercialeintegral,diversidadenelcomercio,sitiosgastronomicos,ejecutivosdefacilaccesovehicularypeatonal.",,,,
730,6.24764,,11392-A4169,2021-09-22,Casa,Tejelo,Arriendo,$1.600.000,"['Código inmueble11392-A4169', 'Barrio comúnTejelo', 'AntigüedadEntre 0 y 5 años', 'Área construida100 m²', 'Área privada100 m²', 'Valor arriendo$1.600.000', ' Área construida 100 m²', '3Habitaciones', '2Baños', '4Estrato']",CASADE3NIVELESUBICADAENELSECTORTEJELOCasade3nivelesenelsectorTejeloidealparaoficinaconstade3salonesdosbaossencilloscocinasencillapisoenretaldemarmol,,,,
731,6.22396,-75.595,11166-M2995068,2021-09-22,Casa,San Bernardo,Arriendo,$2.000.000,"['Código inmueble11166-M2995068', 'Barrio comúnSan Bernardo', 'AntigüedadEntre 5 y 10 años', 'Área construida150 m²', 'Área privada150 m²', 'Valor arriendo$2.000.000', 'Parqueaderos1', ' Área construida 150 m²', '3Habitaciones', '2Baños', '3Estrato']",Constade3alcobas1alcobadelservicio3closet2baoscocinasemiintegralreddegascalentadoragassalacomedorpisoenceramicazonaderopaspatiobalconygarajeCercadelaVaquitaSanBernardo,,,,
732,6.2095733,-75.57681,2364-15883,2021-09-22,Casa,Patio Bonito,Arriendo,$11.000.000,"['Código inmueble2364-15883', 'Barrio comúnPatio Bonito', 'AntigüedadEntre 10 y 20 años', 'Área construida560 m²', 'Área privada560 m²', 'Valor arriendo$11.000.000', ' Área construida 560 m²', '4Habitaciones', '4Baños', '6Estrato']",CasalocalenarriendoubicadoenElPobladosectorPatioBonito.,,,,
733,6.2346954,-75.600746,2511-M3065219,2021-09-22,Casa,BELEN MIRAVALLE,Arriendo,$2.850.000,"['Código inmueble2511-M3065219', 'Barrio comúnBELEN MIRAVALLE', 'AntigüedadEntre 10 y 20 años', 'Área construida192 m²', 'Área privada192 m²', 'Valor arriendo$2.850.000', 'Parqueaderos1', ' Área construida 192 m²', '5Habitaciones', '3Baños', '5Estrato']","este(a)casasoloparausocomercial,tiene:5alcobas,3baños,1parqueaderos,0cuartoútil,áreade192m2,estrato5,0ascensores,cocinasemiintegralsinbarra,tipodegas:natural,tipodecalentador:gas,casacomercialparalarenta,sectorelnogal,muyamplia,enunazonaresidencial,conbuenasvíasdeacceso,cercadelaAv33,delanuevavilla,Av80ycentrocomerciallosmolinos.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañarásubúsqueda.",,,,
734,6.24639,-75.59785,11166-M2964236,2021-09-22,Casa,Laureles,Arriendo,$2.000.000,"['Código inmueble11166-M2964236', 'Barrio comúnLaureles', 'AntigüedadEntre 0 y 5 años', 'Área construida150 m²', 'Área privada150 m²', 'Valor arriendo$2.000.000', ' Área construida 150 m²', '4Habitaciones', '2Baños', '5Estrato']",disponibleparaarriendosectorlaurelesseencuentradistribuidoen4alcobas3closet2baoscocinaintegralreddegaspatiozonaderopasterrazapisoenbaldosa,,,,
735,6.225093,-75.559616,687-M2765577,2021-09-22,Casa,EL POBLADO,Arriendo,$2.050.000,"['Código inmueble687-M2765577', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida115 m²', 'Área privada115 m²', 'Valor arriendo$2.050.000', 'Parqueaderos1', ' Área construida 115 m²', '4Habitaciones', '3Baños', '6Estrato']","Casaenunidadcerradaubicadosobrelapartealtadelalomadelindio,confácilaccesodesdevíaprincipal,rutasdetransportepublico,entornomuytranquiloconáreasverdes.Pisoencerámica,tresniveles,halldeacceso,salacomedor,estudio,estardetv,4alcobasconbañoenlaprincipalycloset,cocinaintegral,patio,balcón,terraza,yparqueaderocubierto.Unidadconpiscina,parqueinfantil,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
736,6.223482,-75.58199,12514-M3035163,2021-09-22,Casa,Santa Fe,Arriendo,$1.400.000,"['Código inmueble12514-M3035163', 'Barrio comúnSanta Fe', 'AntigüedadEntre 0 y 5 años', 'Área construida82 m²', 'Área privada82 m²', 'Valor arriendo$1.400.000', ' Área construida 82 m²', '3Habitaciones', '2Baños', '4Estrato']","AcogedoracasaparaarriendoubicadoenSantafeconcómodosespacios,buenadistribucióneiluminación.Cercaallacasapodrásencontrarelzoológico,avenidasprincipalesyrutasdetransporte.Notequedessinconocerlo,agendatucitaya.",,,,
737,6.29686,-75.57046,11395-M3055095,2021-09-22,Casa,Castilla,Arriendo,$850.000,"['Código inmueble11395-M3055095', 'Barrio comúnCastilla', 'AntigüedadMás de 20 años', 'Área construida80 m²', 'Área privada80 m²', 'Valor arriendo$850.000', ' Área construida 80 m²', '2Habitaciones', '2Baños', '3Estrato']",CasaenArriendoCastillaMedellinArriendocasalocal2alcobas1closetpatiococinasemintegralreddegaspisoenceramicalocal1pisoCodigodelInmuebleEspaciourbano708155Codigoparticulardelanunciantenorte,,,,
738,6.23611,-75.59857,4673-M2908589,2021-09-22,Casa,El Nogal,Arriendo,$4.000.000,"['Código inmueble4673-M2908589', 'Barrio comúnEl Nogal', 'AntigüedadMás de 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$4.000.000', ' Área construida 200 m²', '4Habitaciones', '2Baños', '7Estrato']",Casacomercialenlaurelessobreviaprincipaldedosnivelesenexcelenteestadoidealparaconsultoriosoficinasyempresasdeservicio,,,,
739,6.23958,-75.59093,12476-M3077344,2021-09-22,Casa,Laureles,Arriendo,$2.700.000,"['Código inmueble12476-M3077344', 'Barrio comúnLaureles', 'AntigüedadMás de 20 años', 'Área construida140 m²', 'Área privada140 m²', 'Valor arriendo$2.700.000', 'Parqueaderos1', ' Área construida 140 m²', '2Habitaciones', '1Baños', '4Estrato']",cod773casalocalparaarriendosectoravenidaNutibaraybulerias2alcobas1baopisoceramicaymaderalaminadazonacomercialespecialsparestaurantecafeteriapizzeriayotros,,,,
740,6.243432,-75.58091,82-M2055715,2021-09-22,Casa,CONQUISTADORES,Arriendo,$3.600.000,"['Código inmueble82-M2055715', 'Barrio comúnCONQUISTADORES', 'AntigüedadEntre 0 y 5 años', 'Área construida225 m²', 'Área privada225 m²', 'Valor arriendo$3.600.000', 'Parqueaderos1', ' Área construida 225 m²', '5Habitaciones', '3Baños', '5Estrato']","Casaenexcelenteestado,sucocinaintegralesamplia,lailuminaciónnaturalpermitendisfrutardecadaáreadelavivienda,susalcobassonventiladasyespaciosas.Sibuscaunaviviendaampliayacogedoraestaesunaexcelenteopción..",,,,
741,6.1784334,-75.559166,2895-1286538,2021-09-22,Casa,SAN LUCAS,Arriendo,$5.000.000,"['Código inmueble2895-1286538', 'Barrio comúnSAN LUCAS', 'AntigüedadEntre 5 y 10 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$5.000.000', 'Parqueaderos4', ' Área construida 300 m²', '5Habitaciones', '5Baños', '6Estrato']","COD.15276Preciosacasaunifamiliarenarriendo,conunáreade300aproximadamenteporconfirmarsobreescrituras,sectorSanLucasenElPoblado,1piso,estrato6enUnidadCerrada.Inmuebleconexcelentedistribucióndesusespaciosymaravillosailuminaciónnatural,dondeencontramoszonasocialdesalaycomedorindependientescincoalcobas,seisclosets,cuatrovestiers,biblioteca,alcobadeservicioconsucorrespondientebañosencillo,cuatrobañosprivadosyunbañ",,,,
742,6.199312,-75.57498,687-M2606290,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$730.000.000,"['Código inmueble687-M2606290', 'Barrio comúnEL POBLADO', 'Precio$730.000.000', 'AntigüedadMás de 20 años', 'Área construida167 m²', 'Área privada167 m²', 'Valor arriendo$3.400.000', 'Valor administración$420.000', 'Parqueaderos3', ' Área construida 167 m²', '4Habitaciones', '4Baños', '6Estrato']","CasaenunidadcerradaenelsectordelaaguacatalaasolounacuadradelCCOviedo,carullayEafit,ademasdeunfácilaccesoagranvariedaddeservicioscomplementarios,rutasdetransportepublico.Pisoencerámica,tresniveles,halldeacceso,salaycomedorindependientes,4alcobasmasladeservicioconbañoenlaprincipal,cocinaintegral,balcónyterraza,parqueaderoscubiertos.Piscina,gym,sauna,placapolideportiva,parqueinfantil,ampliaszonasverdesconsenderosparacaminar,vigilancia24horas,circuitocerradodetvycitofonia.",,,,
743,6.211434,-75.574234,687-M2715138,2021-09-22,Casa,EL POBLADO,Arriendo,$17.000.000,"['Código inmueble687-M2715138', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida800 m²', 'Área privada800 m²', 'Valor arriendo$17.000.000', 'Parqueaderos4', ' Área construida 800 m²', '5Habitaciones', '3Baños', '6Estrato']","CasaparausocomercialenelsectorpatiobonitoasolounacuadradelaAvlasvegas,elpolitécnicoeinem,entornotranquilodepocoflujovehicular.Tienegranvariedaddeservicioscomplementarios,cercaaléxitoyestaciondelmetrodepobladoyrutasdetransportepublico.Pisoenceramica,17espaciosindependientes,3bañosprivados,cocineta,cableadodered,techocieloraso,tieneenergiatrifacica.Citofono,circuitocerradodetvyalarma",,,,
744,6.191305,-75.57909,687-M2428763,2021-09-22,Casa,EL POBLADO,Arriendo,$7.500.000,"['Código inmueble687-M2428763', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$7.500.000', 'Parqueaderos2', ' Área construida 200 m²', '5Habitaciones', '5Baños', '6Estrato']","CasaparausocomercialenelsectordelaAguacatala,muycercaalmetroyconfacilaccesotantodesdeLasVegascomodelaAvRegional.Ambientetranquiloydepocoflujovehicular.Pisoenporcelanato,dosniveles,puertavidriera,ampliosespaciosindependientes,bañosprivadosycocineta,techocielorasoypatiointernocubierto.Zonadeparkingpropia.",,,,
745,6.197125,-75.552795,687-M3077400,2021-09-22,Casa,EL POBLADO,Arriendo,$10.200.000,"['Código inmueble687-M3077400', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 5 y 10 años', 'Área construida400 m²', 'Área privada400 m²', 'Valor arriendo$10.200.000', 'Parqueaderos4', ' Área construida 400 m²', '4Habitaciones', '5Baños', '6Estrato']","CasaenarriendoenunidadcerradaenlaCalerasectorexclusivoconfacilaccesodesdelaSuperior,muycercadeloscolegiosMarymountyLosCedros.Sectortranquilo,transitodesoloresidentes.Cuentaconpisoenmarmolymadera,dosniveles,puertadeseguridad,halldeacceso,salaycomedorindependiente,chimenea,estardetv,4alcobasconbañoencadauna,cocinaintegralcerrada,alcobaybañodeservicio,patio,jardín,balconyparqueaderosindependientescubiertos.Unidadconsalónsocial,parqueparaniños,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
746,6.26623,-75.59551,11431-M2992334,2021-09-22,Casa,Calasanz,Arriendo,$3.200.000,"['Código inmueble11431-M2992334', 'Barrio comúnCalasanz', 'AntigüedadEntre 0 y 5 años', 'Área construida260 m²', 'Área privada260 m²', 'Valor arriendo$3.200.000', ' Área construida 260 m²', '4Habitaciones', '3Baños', '4Estrato']",Cuentaconsalacomedorsalastar4alcobasmasladelserviciococinaintegralconreddegaspatio3baoscabinadospisoenbaldosabalcon,,,,
747,6.24236,,11166-M2914205,2021-09-22,Casa,La Castellana,Arriendo,$3.000.000,"['Código inmueble11166-M2914205', 'Barrio comúnLa Castellana', 'AntigüedadEntre 0 y 5 años', 'Área construida137 m²', 'Área privada137 m²', 'Valor arriendo$3.000.000', 'Parqueaderos1', ' Área construida 137 m²', '3Habitaciones', '3Baños', '5Estrato']",disponibleparaarriendosectorlacastellanaseencuentradistribuidoen3alcobasconcloset3baossaloncomedorcocinaintegralreddegaspatiozonaderopaspisoenceramicagarajedobleubicadocercaalcolegiocorazonista,,,,
748,6.2366,-75.58681,4673-33574,2021-09-22,Casa,Fatima,Arriendo,$1.500.000,"['Código inmueble4673-33574', 'Barrio comúnFatima', 'AntigüedadMás de 20 años', 'Área construida75 m²', 'Área privada75 m²', 'Valor arriendo$1.500.000', ' Área construida 75 m²', '2Habitaciones', '2Baños', '4Estrato']",ExcelentecasaenzonaresidencialdeMedellincercaalparquedebelenyalaavenida33conmuybuenosalrededoresensectortranquilotieneunexcelenteserviciodetransportepublicollamanospararecibirmasinformacion,,,,
749,6.20876,,11167-M2859685,2021-09-22,Casa,Patio Bonito,Arriendo,$2.500.000,"['Código inmueble11167-M2859685', 'Barrio comúnPatio Bonito', 'AntigüedadMás de 20 años', 'Área construida104 m²', 'Área privada104 m²', 'Valor arriendo$2.500.000', 'Parqueaderos1', ' Área construida 104 m²', '2Habitaciones', '2Baños', '6Estrato']",Casalocalubicadaenelsectordepatiobonitojuntoalaavenidalasvegas2dopisoelcualcuentacon2alcobasyunampliosaloncomedorcocinaelectricaconpatioyterrazacubiertaparqueaderosencillocubiertocercadeuniversidadesycolegiosiglesiascentrocomercialaeropuertoOlayaherrerarestaurantes,,,,
750,6.26078,-75.59706,4229-M2824772,2021-09-22,Casa,Estadio,Arriendo,$7.600.000,"['Código inmueble4229-M2824772', 'Barrio comúnEstadio', 'AntigüedadMás de 20 años', 'Área construida490 m²', 'Área privada490 m²', 'Valor arriendo$7.600.000', ' Área construida 490 m²', '5Habitaciones', '4Baños', '5Estrato']",casacomercialenarriendoubicadaenexcelentesectorporelestadiocercadelaav80cuentaconunareade490M2distribuidosentresnivelestieneunaampliaterrazaquepuedeservircomoalmacenamientodemedianasempresas4baosy13habitacionesconbuenailuminacionnaturalSectorestrategicoconbuenasviasdecirculacionyfacilaccesoaltransportepublico,,,,
751,6.230644,-75.599144,12713-M3052774,2021-09-22,Casa,La Palma,Arriendo,$1.100.000,"['Código inmueble12713-M3052774', 'Barrio comúnLa Palma', 'AntigüedadEntre 0 y 5 años', 'Área construida45 m²', 'Área privada45 m²', 'Valor arriendo$1.100.000', 'Valor administración$999.999', 'Parqueaderos1', ' Área construida 45 m²', '1Habitaciones', '1Baños', '3Estrato']","Cuentacon:1habitaciones,1Closets,1Bañoscabinados,1Parqueadero,CocinaIntegral,MaterialPisoCeramica,ZonaRopas,Calentador,Patio,Terraza,NocuentaconAscensor,Piso1Laszonascomunesinluyen:Portería,CitógfonoExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
752,6.200874,-75.57557,687-M2740274,2021-09-22,Casa,OVIEDO,Arriendo,$3.600.000,"['Código inmueble687-M2740274', 'Barrio comúnOVIEDO', 'AntigüedadMás de 20 años', 'Área construida167 m²', 'Área privada167 m²', 'Valor arriendo$3.600.000', 'Parqueaderos2', ' Área construida 167 m²', '4Habitaciones', '4Baños', '6Estrato']","Casaenunidadcerradaenelsectordelaaguacatalaasolounacuadradelccoviedo,carullayeafit,ademásdeunfácilaccesoagranvariedaddeservicioscomplementarios,rutasdetransportepublico.Pisoencerámicaylaminado,3niveles,puertadeseguridad,halldeacceso,salacomedor,estudio,biblioteca,estardetv,4alcobasconbañoenlaprincipalyVestier,cocinaintegral,alcobadeservicio,bañodeservicioyparqueaderosindependientescubiertos.Piscina,gym,sauna,placapolideportiva,parqueinfantil,ampliaszonasverdesconsenderosparacaminar,vigilancia24horas,circuitocerradodetvycitofonia.",,,,
